timestamp, index, utilization.gpu [%], memory.used [MiB]
2026/09/05 11:41:52.842, 0, 0 %, 11197 MiB
2026/09/05 11:41:52.844, 1, 0 %, 8555 MiB
2026/09/05 11:41:53.848, 0, 0 %, 11197 MiB
2026/09/05 11:41:53.849, 1, 0 %, 8555 MiB
2026/09/05 11:41:54.850, 0, 0 %, 11197 MiB
2026/09/05 11:41:54.851, 1, 0 %, 8555 MiB
2026/09/05 11:41:55.853, 0, 3 %, 11197 MiB
2026/09/05 11:41:55.855, 1, 0 %, 8555 MiB
2026/09/05 11:41:56.857, 0, 0 %, 11197 MiB
2026/09/05 11:41:56.859, 1, 0 %, 8555 MiB
2026/09/05 11:41:57.861, 0, 0 %, 11197 MiB
2026/09/05 11:41:57.863, 1, 0 %, 8555 MiB
2026/09/05 11:41:58.864, 0, 0 %, 11197 MiB
2026/09/05 11:41:58.866, 1, 0 %, 8555 MiB
2026/09/05 11:41:59.868, 0, 4 %, 11197 MiB
2026/09/05 11:41:59.870, 1, 0 %, 8555 MiB
2026/09/05 11:42:00.872, 0, 0 %, 11197 MiB
2026/09/05 11:42:00.873, 1, 0 %, 8555 MiB
2026/09/05 11:42:01.875, 0, 3 %, 11197 MiB
2026/09/05 11:42:01.876, 1, 0 %, 8555 MiB
2026/09/05 11:42:02.877, 0, 3 %, 11197 MiB
2026/09/05 11:42:02.879, 1, 0 %, 8555 MiB
2026/09/05 11:42:03.880, 0, 5 %, 11197 MiB
2026/09/05 11:42:03.881, 1, 0 %, 8555 MiB
2026/09/05 11:42:04.883, 0, 5 %, 11197 MiB
2026/09/05 11:42:04.885, 1, 0 %, 8555 MiB
2026/09/05 11:42:05.887, 0, 2 %, 11197 MiB
2026/09/05 11:42:05.888, 1, 0 %, 8555 MiB
2026/09/05 11:42:06.889, 0, 0 %, 11197 MiB
2026/09/05 11:42:06.891, 1, 0 %, 8555 MiB
2026/09/05 11:42:07.893, 0, 0 %, 11197 MiB
2026/09/05 11:42:07.895, 1, 0 %, 8555 MiB
2026/09/05 11:42:08.896, 0, 0 %, 11197 MiB
2026/09/05 11:42:08.899, 1, 0 %, 8555 MiB
2026/09/05 11:42:09.900, 0, 0 %, 11197 MiB
2026/09/05 11:42:09.904, 1, 0 %, 8555 MiB
2026/09/05 11:42:10.914, 0, 0 %, 11197 MiB
2026/09/05 11:42:10.916, 1, 0 %, 8555 MiB
2026/09/05 11:42:11.919, 0, 0 %, 11197 MiB
2026/09/05 11:42:11.920, 1, 0 %, 8555 MiB
2026/09/05 11:42:12.921, 0, 0 %, 11197 MiB
2026/09/05 11:42:12.922, 1, 0 %, 8555 MiB
2026/09/05 11:42:13.924, 0, 0 %, 11197 MiB
2026/09/05 11:42:13.925, 1, 0 %, 8555 MiB
2026/09/05 11:42:14.926, 0, 0 %, 11197 MiB
2026/09/05 11:42:14.929, 1, 0 %, 8555 MiB
2026/09/05 11:42:15.931, 0, 3 %, 11197 MiB
2026/09/05 11:42:15.934, 1, 0 %, 8555 MiB
2026/09/05 11:42:16.936, 0, 0 %, 11197 MiB
2026/09/05 11:42:16.938, 1, 0 %, 8555 MiB
2026/09/05 11:42:17.941, 0, 0 %, 11197 MiB
2026/09/05 11:42:17.944, 1, 0 %, 8555 MiB
2026/09/05 11:42:18.946, 0, 2 %, 11197 MiB
2026/09/05 11:42:18.947, 1, 0 %, 8555 MiB
2026/09/05 11:42:19.948, 0, 0 %, 11197 MiB
2026/09/05 11:42:19.950, 1, 0 %, 8555 MiB
2026/09/05 11:42:20.952, 0, 0 %, 11197 MiB
2026/09/05 11:42:20.955, 1, 0 %, 8555 MiB
2026/09/05 11:42:21.957, 0, 3 %, 11197 MiB
2026/09/05 11:42:21.960, 1, 0 %, 8555 MiB
2026/09/05 11:42:22.963, 0, 0 %, 11197 MiB
2026/09/05 11:42:22.965, 1, 0 %, 8555 MiB
2026/09/05 11:42:24.539, 0, 0 %, 11197 MiB
2026/09/05 11:42:24.542, 1, 0 %, 8555 MiB
2026/09/05 11:42:25.545, 0, 0 %, 11197 MiB
2026/09/05 11:42:25.546, 1, 0 %, 8555 MiB
2026/09/05 11:42:26.547, 0, 0 %, 11197 MiB
2026/09/05 11:42:26.549, 1, 0 %, 8555 MiB
2026/09/05 11:42:27.550, 0, 0 %, 11197 MiB
2026/09/05 11:42:27.552, 1, 0 %, 8555 MiB
2026/09/05 11:42:28.553, 0, 3 %, 11197 MiB
2026/09/05 11:42:28.555, 1, 0 %, 8555 MiB
2026/09/05 11:42:29.556, 0, 1 %, 11197 MiB
2026/09/05 11:42:29.557, 1, 0 %, 8555 MiB
2026/09/05 11:42:30.559, 0, 1 %, 11197 MiB
2026/09/05 11:42:30.560, 1, 0 %, 8555 MiB
2026/09/05 11:42:31.561, 0, 0 %, 11197 MiB
2026/09/05 11:42:31.563, 1, 0 %, 8555 MiB
2026/09/05 11:42:32.566, 0, 1 %, 11197 MiB
2026/09/05 11:42:32.569, 1, 0 %, 8555 MiB
2026/09/05 11:42:33.572, 0, 1 %, 11197 MiB
2026/09/05 11:42:33.574, 1, 0 %, 8555 MiB
2026/09/05 11:42:34.577, 0, 3 %, 11197 MiB
2026/09/05 11:42:34.579, 1, 0 %, 8555 MiB
2026/09/05 11:42:35.582, 0, 7 %, 11197 MiB
2026/09/05 11:42:35.584, 1, 0 %, 8555 MiB
2026/09/05 11:42:36.586, 0, 0 %, 11197 MiB
2026/09/05 11:42:36.588, 1, 0 %, 8555 MiB
2026/09/05 11:42:37.589, 0, 4 %, 11197 MiB
2026/09/05 11:42:37.592, 1, 0 %, 8555 MiB
2026/09/05 11:42:38.594, 0, 5 %, 11197 MiB
2026/09/05 11:42:38.597, 1, 0 %, 8555 MiB
2026/09/05 11:42:39.599, 0, 5 %, 11197 MiB
2026/09/05 11:42:39.601, 1, 0 %, 8555 MiB
2026/09/05 11:42:40.603, 0, 0 %, 11197 MiB
2026/09/05 11:42:40.606, 1, 0 %, 8555 MiB
2026/09/05 11:42:41.608, 0, 0 %, 11197 MiB
2026/09/05 11:42:41.609, 1, 0 %, 8555 MiB
2026/09/05 11:42:42.610, 0, 3 %, 11197 MiB
2026/09/05 11:42:42.613, 1, 0 %, 8555 MiB
2026/09/05 11:42:43.615, 0, 3 %, 11197 MiB
2026/09/05 11:42:43.620, 1, 0 %, 8555 MiB
2026/09/05 11:42:44.621, 0, 0 %, 11197 MiB
2026/09/05 11:42:44.624, 1, 0 %, 8555 MiB
2026/09/05 11:42:45.626, 0, 2 %, 11197 MiB
2026/09/05 11:42:45.627, 1, 0 %, 8555 MiB
2026/09/05 11:42:46.628, 0, 0 %, 11197 MiB
2026/09/05 11:42:46.630, 1, 0 %, 8555 MiB
2026/09/05 11:42:47.632, 0, 0 %, 11197 MiB
2026/09/05 11:42:47.635, 1, 0 %, 8555 MiB
2026/09/05 11:42:48.638, 0, 0 %, 11197 MiB
2026/09/05 11:42:48.640, 1, 0 %, 8555 MiB
2026/09/05 11:42:49.642, 0, 0 %, 11197 MiB
2026/09/05 11:42:49.644, 1, 0 %, 8555 MiB
2026/09/05 11:42:50.646, 0, 0 %, 11197 MiB
2026/09/05 11:42:50.648, 1, 0 %, 8555 MiB
2026/09/05 11:42:51.650, 0, 0 %, 11197 MiB
2026/09/05 11:42:51.651, 1, 0 %, 8555 MiB
2026/09/05 11:42:52.653, 0, 0 %, 11197 MiB
2026/09/05 11:42:52.657, 1, 0 %, 8555 MiB
2026/09/05 11:42:53.660, 0, 0 %, 11197 MiB
2026/09/05 11:42:53.662, 1, 0 %, 8555 MiB
2026/09/05 11:42:54.665, 0, 0 %, 11197 MiB
2026/09/05 11:42:54.667, 1, 0 %, 8555 MiB
2026/09/05 11:42:55.669, 0, 0 %, 11197 MiB
2026/09/05 11:42:55.670, 1, 0 %, 8555 MiB
2026/09/05 11:42:57.298, 0, 0 %, 11197 MiB
2026/09/05 11:42:57.300, 1, 0 %, 8555 MiB
2026/09/05 11:42:58.302, 0, 0 %, 11197 MiB
2026/09/05 11:42:58.307, 1, 0 %, 8555 MiB
2026/09/05 11:42:59.309, 0, 0 %, 11197 MiB
2026/09/05 11:42:59.311, 1, 0 %, 8555 MiB
2026/09/05 11:43:00.312, 0, 0 %, 11197 MiB
2026/09/05 11:43:00.313, 1, 0 %, 8555 MiB
2026/09/05 11:43:01.314, 0, 1 %, 11197 MiB
2026/09/05 11:43:01.317, 1, 0 %, 8555 MiB
2026/09/05 11:43:02.319, 0, 0 %, 11197 MiB
2026/09/05 11:43:02.320, 1, 0 %, 8555 MiB
2026/09/05 11:43:03.321, 0, 0 %, 11197 MiB
2026/09/05 11:43:03.325, 1, 0 %, 8555 MiB
2026/09/05 11:43:04.326, 0, 2 %, 11197 MiB
2026/09/05 11:43:04.328, 1, 0 %, 8555 MiB
2026/09/05 11:43:05.329, 0, 5 %, 11197 MiB
2026/09/05 11:43:05.331, 1, 0 %, 8555 MiB
2026/09/05 11:43:06.333, 0, 0 %, 11197 MiB
2026/09/05 11:43:06.336, 1, 0 %, 8555 MiB
2026/09/05 11:43:07.338, 0, 0 %, 11197 MiB
2026/09/05 11:43:07.340, 1, 0 %, 8555 MiB
2026/09/05 11:43:08.342, 0, 0 %, 11197 MiB
2026/09/05 11:43:08.343, 1, 0 %, 8555 MiB
2026/09/05 11:43:09.344, 0, 5 %, 11197 MiB
2026/09/05 11:43:09.347, 1, 1 %, 8555 MiB
2026/09/05 11:43:10.349, 0, 7 %, 11197 MiB
2026/09/05 11:43:10.350, 1, 0 %, 8555 MiB
2026/09/05 11:43:11.351, 0, 7 %, 11197 MiB
2026/09/05 11:43:11.357, 1, 0 %, 8555 MiB
2026/09/05 11:43:12.358, 0, 3 %, 11197 MiB
2026/09/05 11:43:12.360, 1, 0 %, 8555 MiB
2026/09/05 11:43:13.366, 0, 0 %, 11197 MiB
2026/09/05 11:43:13.367, 1, 0 %, 8555 MiB
2026/09/05 11:43:14.368, 0, 7 %, 11197 MiB
2026/09/05 11:43:14.370, 1, 0 %, 8555 MiB
2026/09/05 11:43:15.373, 0, 1 %, 11197 MiB
2026/09/05 11:43:15.374, 1, 0 %, 8555 MiB
2026/09/05 11:43:16.376, 0, 1 %, 11197 MiB
2026/09/05 11:43:16.378, 1, 0 %, 8555 MiB
2026/09/05 11:43:17.382, 0, 1 %, 11197 MiB
2026/09/05 11:43:17.388, 1, 0 %, 8555 MiB
2026/09/05 11:43:18.391, 0, 3 %, 11197 MiB
2026/09/05 11:43:18.393, 1, 0 %, 8555 MiB
2026/09/05 11:43:19.394, 0, 1 %, 11197 MiB
2026/09/05 11:43:19.397, 1, 0 %, 8555 MiB
2026/09/05 11:43:20.399, 0, 0 %, 11197 MiB
2026/09/05 11:43:20.402, 1, 0 %, 8555 MiB
2026/09/05 11:43:21.404, 0, 3 %, 11197 MiB
2026/09/05 11:43:21.407, 1, 0 %, 8555 MiB
2026/09/05 11:43:22.409, 0, 0 %, 11197 MiB
2026/09/05 11:43:22.412, 1, 0 %, 8555 MiB
2026/09/05 11:43:23.414, 0, 0 %, 11197 MiB
2026/09/05 11:43:23.415, 1, 0 %, 8555 MiB
2026/09/05 11:43:24.417, 0, 0 %, 11197 MiB
2026/09/05 11:43:24.418, 1, 0 %, 8555 MiB
2026/09/05 11:43:25.420, 0, 0 %, 11197 MiB
2026/09/05 11:43:25.421, 1, 0 %, 8555 MiB
2026/09/05 11:43:26.422, 0, 0 %, 11197 MiB
2026/09/05 11:43:26.424, 1, 0 %, 8555 MiB
2026/09/05 11:43:27.426, 0, 0 %, 11197 MiB
2026/09/05 11:43:27.427, 1, 0 %, 8555 MiB
2026/09/05 11:43:28.428, 0, 0 %, 11197 MiB
2026/09/05 11:43:28.430, 1, 0 %, 8555 MiB
2026/09/05 11:43:30.003, 0, 0 %, 11197 MiB
2026/09/05 11:43:30.004, 1, 0 %, 8555 MiB
2026/09/05 11:43:31.005, 0, 0 %, 11197 MiB
2026/09/05 11:43:31.006, 1, 0 %, 8555 MiB
2026/09/05 11:43:32.008, 0, 0 %, 11197 MiB
2026/09/05 11:43:32.010, 1, 0 %, 8555 MiB
2026/09/05 11:43:33.012, 0, 0 %, 11197 MiB
2026/09/05 11:43:33.015, 1, 0 %, 8555 MiB
2026/09/05 11:43:34.017, 0, 0 %, 11197 MiB
2026/09/05 11:43:34.018, 1, 0 %, 8555 MiB
2026/09/05 11:43:35.019, 0, 0 %, 11197 MiB
2026/09/05 11:43:35.021, 1, 0 %, 8555 MiB
2026/09/05 11:43:36.022, 0, 0 %, 11197 MiB
2026/09/05 11:43:36.024, 1, 0 %, 8555 MiB
2026/09/05 11:43:37.027, 0, 0 %, 11197 MiB
2026/09/05 11:43:37.029, 1, 0 %, 8555 MiB
2026/09/05 11:43:38.032, 0, 0 %, 11197 MiB
2026/09/05 11:43:38.033, 1, 0 %, 8555 MiB
2026/09/05 11:43:39.035, 0, 7 %, 11197 MiB
2026/09/05 11:43:39.036, 1, 0 %, 8555 MiB
2026/09/05 11:43:40.037, 0, 6 %, 11197 MiB
2026/09/05 11:43:40.038, 1, 0 %, 8555 MiB
2026/09/05 11:43:41.040, 0, 6 %, 11197 MiB
2026/09/05 11:43:41.042, 1, 0 %, 8555 MiB
2026/09/05 11:43:42.044, 0, 5 %, 11197 MiB
2026/09/05 11:43:42.047, 1, 0 %, 8555 MiB
2026/09/05 11:43:43.049, 0, 4 %, 11197 MiB
2026/09/05 11:43:43.051, 1, 0 %, 8555 MiB
2026/09/05 11:43:44.053, 0, 4 %, 11197 MiB
2026/09/05 11:43:44.055, 1, 0 %, 8555 MiB
2026/09/05 11:43:45.056, 0, 6 %, 11197 MiB
2026/09/05 11:43:45.057, 1, 0 %, 8555 MiB
2026/09/05 11:43:46.059, 0, 0 %, 11197 MiB
2026/09/05 11:43:46.060, 1, 0 %, 8555 MiB
2026/09/05 11:43:47.061, 0, 0 %, 11197 MiB
2026/09/05 11:43:47.062, 1, 0 %, 8555 MiB
2026/09/05 11:43:48.063, 0, 0 %, 11197 MiB
2026/09/05 11:43:48.064, 1, 0 %, 8555 MiB
2026/09/05 11:43:49.065, 0, 0 %, 11197 MiB
2026/09/05 11:43:49.066, 1, 0 %, 8555 MiB
2026/09/05 11:43:50.067, 0, 0 %, 11197 MiB
2026/09/05 11:43:50.068, 1, 0 %, 8555 MiB
2026/09/05 11:43:51.069, 0, 0 %, 11197 MiB
2026/09/05 11:43:51.070, 1, 0 %, 8555 MiB
2026/09/05 11:43:52.071, 0, 0 %, 11197 MiB
2026/09/05 11:43:52.072, 1, 0 %, 8555 MiB
2026/09/05 11:43:53.073, 0, 0 %, 11197 MiB
2026/09/05 11:43:53.075, 1, 0 %, 8555 MiB
2026/09/05 11:43:54.078, 0, 0 %, 11197 MiB
2026/09/05 11:43:54.082, 1, 0 %, 8555 MiB
2026/09/05 11:43:55.084, 0, 0 %, 11197 MiB
2026/09/05 11:43:55.086, 1, 0 %, 8555 MiB
2026/09/05 11:43:56.088, 0, 1 %, 11197 MiB
2026/09/05 11:43:56.089, 1, 0 %, 8555 MiB
2026/09/05 11:43:57.090, 0, 1 %, 11197 MiB
2026/09/05 11:43:57.092, 1, 0 %, 8555 MiB
2026/09/05 11:43:58.095, 0, 1 %, 11197 MiB
2026/09/05 11:43:58.096, 1, 0 %, 8555 MiB
2026/09/05 11:43:59.097, 0, 0 %, 11197 MiB
2026/09/05 11:43:59.098, 1, 0 %, 8555 MiB
2026/09/05 11:44:00.099, 0, 1 %, 11197 MiB
2026/09/05 11:44:00.101, 1, 0 %, 8555 MiB
2026/09/05 11:44:01.103, 0, 0 %, 11197 MiB
2026/09/05 11:44:01.105, 1, 0 %, 8555 MiB
2026/09/05 11:44:02.107, 0, 1 %, 11197 MiB
2026/09/05 11:44:02.108, 1, 0 %, 8555 MiB
2026/09/05 11:44:03.712, 0, 0 %, 11197 MiB
2026/09/05 11:44:03.713, 1, 0 %, 8555 MiB
2026/09/05 11:44:04.715, 0, 1 %, 11197 MiB
2026/09/05 11:44:04.716, 1, 0 %, 8555 MiB
2026/09/05 11:44:05.717, 0, 2 %, 11197 MiB
2026/09/05 11:44:05.718, 1, 0 %, 8555 MiB
2026/09/05 11:44:06.720, 0, 1 %, 11197 MiB
2026/09/05 11:44:06.723, 1, 0 %, 8555 MiB
2026/09/05 11:44:07.725, 0, 1 %, 11197 MiB
2026/09/05 11:44:07.728, 1, 0 %, 8555 MiB
2026/09/05 11:44:08.730, 0, 4 %, 11197 MiB
2026/09/05 11:44:08.733, 1, 0 %, 8555 MiB
2026/09/05 11:44:09.735, 0, 1 %, 11197 MiB
2026/09/05 11:44:09.737, 1, 0 %, 8555 MiB
2026/09/05 11:44:10.738, 0, 0 %, 11197 MiB
2026/09/05 11:44:10.739, 1, 0 %, 8555 MiB
2026/09/05 11:44:11.740, 0, 4 %, 11197 MiB
2026/09/05 11:44:11.742, 1, 0 %, 8555 MiB
2026/09/05 11:44:12.743, 0, 0 %, 11197 MiB
2026/09/05 11:44:12.745, 1, 0 %, 8555 MiB
2026/09/05 11:44:13.746, 0, 2 %, 11197 MiB
2026/09/05 11:44:13.749, 1, 0 %, 8555 MiB
2026/09/05 11:44:14.751, 0, 6 %, 11197 MiB
2026/09/05 11:44:14.752, 1, 0 %, 8555 MiB
2026/09/05 11:44:15.753, 0, 5 %, 11197 MiB
2026/09/05 11:44:15.756, 1, 0 %, 8555 MiB
2026/09/05 11:44:16.758, 0, 7 %, 11197 MiB
2026/09/05 11:44:16.759, 1, 0 %, 8555 MiB
2026/09/05 11:44:17.761, 0, 1 %, 11197 MiB
2026/09/05 11:44:17.763, 1, 0 %, 8555 MiB
2026/09/05 11:44:18.766, 0, 6 %, 11197 MiB
2026/09/05 11:44:18.768, 1, 0 %, 8555 MiB
2026/09/05 11:44:19.771, 0, 5 %, 11197 MiB
2026/09/05 11:44:19.773, 1, 0 %, 8555 MiB
2026/09/05 11:44:20.775, 0, 0 %, 11197 MiB
2026/09/05 11:44:20.776, 1, 0 %, 8555 MiB
2026/09/05 11:44:21.778, 0, 0 %, 11197 MiB
2026/09/05 11:44:21.780, 1, 0 %, 8555 MiB
2026/09/05 11:44:22.782, 0, 0 %, 11197 MiB
2026/09/05 11:44:22.783, 1, 0 %, 8555 MiB
2026/09/05 11:44:23.786, 0, 0 %, 11197 MiB
2026/09/05 11:44:23.787, 1, 0 %, 8555 MiB
2026/09/05 11:44:24.788, 0, 0 %, 11197 MiB
2026/09/05 11:44:24.789, 1, 0 %, 8555 MiB
2026/09/05 11:44:25.790, 0, 0 %, 11197 MiB
2026/09/05 11:44:25.792, 1, 0 %, 8555 MiB
2026/09/05 11:44:26.793, 0, 0 %, 11197 MiB
2026/09/05 11:44:26.794, 1, 0 %, 8555 MiB
2026/09/05 11:44:27.796, 0, 0 %, 11197 MiB
2026/09/05 11:44:27.797, 1, 0 %, 8555 MiB
2026/09/05 11:44:28.799, 0, 0 %, 11197 MiB
2026/09/05 11:44:28.800, 1, 0 %, 8555 MiB
2026/09/05 11:44:29.801, 0, 0 %, 11197 MiB
2026/09/05 11:44:29.803, 1, 0 %, 8555 MiB
2026/09/05 11:44:30.805, 0, 0 %, 11197 MiB
2026/09/05 11:44:30.807, 1, 0 %, 8555 MiB
2026/09/05 11:44:31.808, 0, 0 %, 11197 MiB
2026/09/05 11:44:31.810, 1, 0 %, 8555 MiB
2026/09/05 11:44:32.812, 0, 0 %, 11197 MiB
2026/09/05 11:44:32.814, 1, 0 %, 8555 MiB
2026/09/05 11:44:33.816, 0, 0 %, 11197 MiB
2026/09/05 11:44:33.818, 1, 0 %, 8555 MiB
2026/09/05 11:44:34.820, 0, 3 %, 11197 MiB
2026/09/05 11:44:34.822, 1, 0 %, 8555 MiB
2026/09/05 11:44:36.454, 0, 0 %, 11197 MiB
2026/09/05 11:44:36.455, 1, 0 %, 8555 MiB
2026/09/05 11:44:37.456, 0, 0 %, 11197 MiB
2026/09/05 11:44:37.459, 1, 0 %, 8555 MiB
2026/09/05 11:44:38.461, 0, 2 %, 11197 MiB
2026/09/05 11:44:38.463, 1, 0 %, 8555 MiB
2026/09/05 11:44:39.466, 0, 0 %, 11197 MiB
2026/09/05 11:44:39.467, 1, 0 %, 8555 MiB
2026/09/05 11:44:40.469, 0, 0 %, 11197 MiB
2026/09/05 11:44:40.471, 1, 0 %, 8555 MiB
2026/09/05 11:44:41.474, 0, 3 %, 11197 MiB
2026/09/05 11:44:41.476, 1, 0 %, 8555 MiB
2026/09/05 11:44:42.478, 0, 0 %, 11197 MiB
2026/09/05 11:44:42.480, 1, 0 %, 8555 MiB
2026/09/05 11:44:43.481, 0, 0 %, 11197 MiB
2026/09/05 11:44:43.484, 1, 0 %, 8555 MiB
2026/09/05 11:44:44.486, 0, 0 %, 11197 MiB
2026/09/05 11:44:44.490, 1, 0 %, 8555 MiB
2026/09/05 11:44:45.499, 0, 1 %, 11197 MiB
2026/09/05 11:44:45.504, 1, 0 %, 8555 MiB
2026/09/05 11:44:46.505, 0, 0 %, 11197 MiB
2026/09/05 11:44:46.508, 1, 0 %, 8555 MiB
2026/09/05 11:44:47.510, 0, 0 %, 11197 MiB
2026/09/05 11:44:47.512, 1, 0 %, 8555 MiB
2026/09/05 11:44:48.515, 0, 0 %, 11197 MiB
2026/09/05 11:44:48.518, 1, 0 %, 8555 MiB
2026/09/05 11:44:49.521, 0, 1 %, 11197 MiB
2026/09/05 11:44:49.523, 1, 0 %, 8555 MiB
2026/09/05 11:44:50.526, 0, 7 %, 11197 MiB
2026/09/05 11:44:50.528, 1, 0 %, 8555 MiB
2026/09/05 11:44:51.529, 0, 5 %, 11197 MiB
2026/09/05 11:44:51.531, 1, 0 %, 8555 MiB
2026/09/05 11:44:52.532, 0, 3 %, 11197 MiB
2026/09/05 11:44:52.534, 1, 0 %, 8555 MiB
2026/09/05 11:44:53.535, 0, 4 %, 11197 MiB
2026/09/05 11:44:53.537, 1, 0 %, 8555 MiB
2026/09/05 11:44:54.539, 0, 5 %, 11197 MiB
2026/09/05 11:44:54.542, 1, 0 %, 8555 MiB
2026/09/05 11:44:55.544, 0, 2 %, 11197 MiB
2026/09/05 11:44:55.545, 1, 0 %, 8555 MiB
2026/09/05 11:44:56.546, 0, 1 %, 11197 MiB
2026/09/05 11:44:56.548, 1, 0 %, 8555 MiB
2026/09/05 11:44:57.550, 0, 5 %, 11197 MiB
2026/09/05 11:44:57.553, 1, 0 %, 8555 MiB
2026/09/05 11:44:58.554, 0, 0 %, 11197 MiB
2026/09/05 11:44:58.557, 1, 0 %, 8555 MiB
2026/09/05 11:44:59.559, 0, 0 %, 11197 MiB
2026/09/05 11:44:59.562, 1, 0 %, 8555 MiB
2026/09/05 11:45:00.564, 0, 0 %, 11197 MiB
2026/09/05 11:45:00.565, 1, 0 %, 8555 MiB
2026/09/05 11:45:01.566, 0, 3 %, 11197 MiB
2026/09/05 11:45:01.568, 1, 0 %, 8555 MiB
2026/09/05 11:45:02.571, 0, 0 %, 11197 MiB
2026/09/05 11:45:02.573, 1, 0 %, 8555 MiB
2026/09/05 11:45:03.576, 0, 0 %, 11197 MiB
2026/09/05 11:45:03.578, 1, 0 %, 8555 MiB
2026/09/05 11:45:04.581, 0, 0 %, 11197 MiB
2026/09/05 11:45:04.582, 1, 0 %, 8555 MiB
2026/09/05 11:45:05.584, 0, 0 %, 11197 MiB
2026/09/05 11:45:05.586, 1, 0 %, 8555 MiB
2026/09/05 11:45:06.588, 0, 0 %, 11197 MiB
2026/09/05 11:45:06.590, 1, 0 %, 8555 MiB
2026/09/05 11:45:07.592, 0, 3 %, 11197 MiB
2026/09/05 11:45:07.594, 1, 0 %, 8555 MiB
2026/09/05 11:45:09.243, 0, 0 %, 11197 MiB
2026/09/05 11:45:09.245, 1, 0 %, 8555 MiB
2026/09/05 11:45:10.250, 0, 0 %, 11197 MiB
2026/09/05 11:45:10.253, 1, 0 %, 8555 MiB
2026/09/05 11:45:11.257, 0, 2 %, 11197 MiB
2026/09/05 11:45:11.258, 1, 0 %, 8555 MiB
2026/09/05 11:45:12.262, 0, 0 %, 11197 MiB
2026/09/05 11:45:12.264, 1, 0 %, 8555 MiB
2026/09/05 11:45:13.268, 0, 0 %, 11197 MiB
2026/09/05 11:45:13.270, 1, 0 %, 8555 MiB
2026/09/05 11:45:14.275, 0, 2 %, 11197 MiB
2026/09/05 11:45:14.277, 1, 0 %, 8555 MiB
2026/09/05 11:45:15.282, 0, 0 %, 11197 MiB
2026/09/05 11:45:15.284, 1, 0 %, 8555 MiB
2026/09/05 11:45:16.286, 0, 0 %, 11197 MiB
2026/09/05 11:45:16.287, 1, 0 %, 8555 MiB
2026/09/05 11:45:17.288, 0, 0 %, 11197 MiB
2026/09/05 11:45:17.289, 1, 0 %, 8555 MiB
2026/09/05 11:45:18.291, 0, 0 %, 11197 MiB
2026/09/05 11:45:18.293, 1, 0 %, 8555 MiB
2026/09/05 11:45:19.295, 0, 0 %, 11197 MiB
2026/09/05 11:45:19.296, 1, 0 %, 8555 MiB
2026/09/05 11:45:20.298, 0, 2 %, 11197 MiB
2026/09/05 11:45:20.299, 1, 0 %, 8555 MiB
2026/09/05 11:45:21.300, 0, 0 %, 11197 MiB
2026/09/05 11:45:21.301, 1, 0 %, 8555 MiB
2026/09/05 11:45:22.303, 0, 0 %, 11197 MiB
2026/09/05 11:45:22.304, 1, 0 %, 8555 MiB
2026/09/05 11:45:23.305, 0, 0 %, 11197 MiB
2026/09/05 11:45:23.306, 1, 0 %, 8555 MiB
2026/09/05 11:45:24.307, 0, 0 %, 11197 MiB
2026/09/05 11:45:24.309, 1, 0 %, 8555 MiB
2026/09/05 11:45:25.310, 0, 4 %, 11197 MiB
2026/09/05 11:45:25.312, 1, 0 %, 8555 MiB
2026/09/05 11:45:26.314, 0, 0 %, 11197 MiB
2026/09/05 11:45:26.316, 1, 0 %, 8555 MiB
2026/09/05 11:45:27.318, 0, 3 %, 11197 MiB
2026/09/05 11:45:27.320, 1, 0 %, 8555 MiB
2026/09/05 11:45:28.322, 0, 4 %, 11197 MiB
2026/09/05 11:45:28.324, 1, 0 %, 8555 MiB
2026/09/05 11:45:29.326, 0, 3 %, 11197 MiB
2026/09/05 11:45:29.328, 1, 0 %, 8555 MiB
2026/09/05 11:45:30.330, 0, 3 %, 11197 MiB
2026/09/05 11:45:30.331, 1, 0 %, 8555 MiB
2026/09/05 11:45:31.332, 0, 3 %, 11197 MiB
2026/09/05 11:45:31.334, 1, 0 %, 8555 MiB
2026/09/05 11:45:32.335, 0, 5 %, 11197 MiB
2026/09/05 11:45:32.336, 1, 0 %, 8555 MiB
2026/09/05 11:45:33.339, 0, 4 %, 11197 MiB
2026/09/05 11:45:33.341, 1, 0 %, 8555 MiB
2026/09/05 11:45:34.343, 0, 5 %, 11197 MiB
2026/09/05 11:45:34.344, 1, 0 %, 8555 MiB
2026/09/05 11:45:35.345, 0, 2 %, 11197 MiB
2026/09/05 11:45:35.347, 1, 0 %, 8555 MiB
2026/09/05 11:45:36.348, 0, 1 %, 11197 MiB
2026/09/05 11:45:36.352, 1, 0 %, 8555 MiB
2026/09/05 11:45:37.355, 0, 4 %, 11197 MiB
2026/09/05 11:45:37.357, 1, 0 %, 8555 MiB
2026/09/05 11:45:38.359, 0, 0 %, 11197 MiB
2026/09/05 11:45:38.362, 1, 0 %, 8555 MiB
2026/09/05 11:45:39.364, 0, 1 %, 11197 MiB
2026/09/05 11:45:39.366, 1, 0 %, 8555 MiB
2026/09/05 11:45:40.368, 0, 3 %, 11197 MiB
2026/09/05 11:45:40.369, 1, 0 %, 8555 MiB
2026/09/05 11:45:41.984, 0, 0 %, 11197 MiB
2026/09/05 11:45:41.985, 1, 0 %, 8555 MiB
